result,ordered_errors,score
False,,0.0045680883
False,,0.24803412
False,,0.004492081
False,,0.19875482
False,,0.010301049
False,,0.31389305
False,,0.010301049
False,,0.009311803
False,,0.0028857451
False,,0.0026418464
False,,0.0023457173
False,,0.0036030516
True,,0.96684754
False,,0.016457714
False,,0.00986835
False,,0.0035194778
False,,0.0017142228
True,,0.64078075
False,,0.0030910256
False,,0.0026854414
True,,0.88015944
False,,0.001403606
True,,0.83979446
False,,0.045737673
False,,0.0007816316
False,,0.0007810784
False,,0.0047995723
True,,0.97502047
True,,0.9764054
False,,0.050445125
False,,0.0028392368
False,,0.0062491703
False,,0.05652425
False,,0.06766963
False,,0.001927351
True,,0.57447994
False,,0.00452141
False,,0.004147473
False,,0.011789948
False,,0.022416497
False,,0.0015700847
False,,0.0018925302
True,,0.9779247
False,,0.0018688658
False,,0.0018683573
True,,0.98480135
False,,0.0031300902
False,,0.0026352135
False,,0.14333282
False,,0.14248513
False,,0.0018926472
False,,0.0043771695
False,,0.002329126
False,,0.0033096282
False,,0.0009224201
False,,0.0019008658
False,,0.0018314918
False,,0.0028958954
False,,0.0024294758
True,,0.92426807
False,,0.001992158
False,,0.00700366
False,,0.026596501
False,,0.0036125362
False,,0.0036125362
False,,0.0033890004
False,,0.0019900773
False,,0.018026887
False,,0.12838285
True,,0.80380255
False,,0.0034183334
False,,0.0022552472
False,,0.0024469492
False,,0.0024469492
False,,0.0028117115
False,,0.28298777
False,,0.3054557
True,,0.61723113
False,,0.0069330097
False,,0.48240915
False,,0.2601937
True,,0.91924614
False,,0.018519783
True,,0.8653182
False,,0.0053869607
False,,0.008134282
False,,0.0029798849
True,,0.8209893
False,,0.114513315
False,,0.0024794564
False,,0.0011077378
False,,0.0020850394
False,,0.0009093653
False,,0.0013608269
False,,0.0017614287
False,,0.0035493153
True,,0.974515
False,,0.0037570784
True,,0.97054875
False,,0.0014583486
True,,0.82074916
False,,0.0017759791
False,,0.0009428249
True,,0.99225336
False,,0.011305448
False,,0.0052862256
False,,0.0013277176
False,,0.007586989
False,,0.00429536
True,,0.97944605
False,,0.011778449
False,,0.0018693864
False,,0.0018693864
False,,0.0020338297
False,,0.0020202624
False,,0.017263297
False,,0.010830978
True,,0.85967094
False,,0.035235737
False,,0.005249481
False,,0.0015386349
True,,0.84688604
False,,0.0018908457
False,,0.0018240582
True,,0.67333573
True,,0.9713424
False,,0.020534769
False,,0.020534769
False,,0.0020187795
False,,0.0017538363
False,,0.0013672125
False,,0.31968126
False,,0.054182466
False,,0.0021270937
False,,0.0013909474
False,,0.0028791747
False,,0.016797913
False,,0.0057273544
False,,0.00283641
False,,0.2748131
False,,0.0032725518
False,,0.013700468
False,,0.013414434
True,,0.98891675
False,,0.003561957
False,,0.0029305958
False,,0.14702435
False,,0.005645288
False,,0.014476603
False,,0.0023674592
False,,0.0016481125
False,,0.0025089514
False,,0.0069957445
False,,0.017787488
False,,0.0019155089
False,,0.24399257
False,,0.013011853
False,,0.0021575287
False,,0.016001616
False,,0.0020830391
False,,0.0072983955
True,,0.9408928
False,,0.0047302837
False,,0.0021310933
False,,0.13177341
False,,0.007759629
False,,0.002479685
False,,0.004936676
False,,0.0017744227
True,,0.91850793
False,,0.0021048787
False,,0.004198265
False,,0.0045475834
False,,0.008035874
True,,0.57014173
False,,0.0028801279
False,,0.0012001307
False,,0.0066970116
False,,0.018323796
False,,0.016366953
False,,0.0073416973
False,,0.0011991571
False,,0.0024577405
False,,0.002453323
False,,0.0020659212
False,,0.0010805982
False,,0.10182923
False,,0.0024819367
False,,0.0025618784
False,,0.30157483
False,,0.0013954459
False,,0.09749804
False,,0.0028928802
False,,0.00047663608
False,,0.003321638
False,,0.004217666
False,,0.00494569
False,,0.010969867
False,,0.005874331
True,,0.70360905
False,,0.0022634454
False,,0.0020268615
False,,0.0023854985
True,,0.978049
False,,0.00444365
True,,0.9660916
False,,0.00547487
False,,0.015076493
True,,0.940185
False,,0.0034179026
True,,0.9776267
False,,0.0014417033
False,,0.0012780859
False,,0.0022777347
False,,0.0022310894
False,,0.0014508927
False,,0.005171353
False,,0.0057195583
False,,0.024468372
False,,0.0037769722
False,,0.0029157775
False,,0.0024466645
False,,0.011505779
True,,0.96578807
False,,0.006844588
False,,0.007097013
False,,0.0038026765
False,,0.005969288
False,,0.001869405
False,,0.006318339
True,,0.7597695
False,,0.009362287
False,,0.0048055346
False,,0.49618423
False,,0.008095579
False,,0.0013440249
False,,0.0018356994
False,,0.0014218295
True,,0.8520923
False,,0.009991151
False,,0.004762732
False,,0.024095107
False,,0.0070914403
False,,0.18475205
False,,0.10135734
False,,0.0017487776
False,,0.1668167
False,,0.0056307297
False,,0.021354184
False,,0.0018693873
False,,0.0023505788
False,,0.0023032266
False,,0.0030545464
True,,0.9924089
False,,0.25360173
False,,0.00243342
False,,0.005134601
False,,0.0051150443
False,,0.0029533668
False,,0.0029533668
False,,0.2126929
False,,0.0029576384
False,,0.0029576384
False,,0.0072270725
False,,0.033808757
False,,0.007366502
